Designator,Mid X,Mid Y,Rotation,Layer
C1,184.64,-102.83,270.0,bottom
J1,175.36,-106.14,0.0,bottom
J2,175.57,-105.16,180.0,top
R1,184.3,-106.58,270.0,bottom
