Designator,Mid X,Mid Y,Rotation,Layer
J1001,105.227194,-96.749,90.0,bottom
J1002,105.227194,-100.101,270.0,top
J1003,91.277194,-90.686,0.0,bottom
R1001,104.993194,-90.424,0.0,bottom
R1002,104.993194,-92.456,0.0,bottom
