Designator,Mid X,Mid Y,Rotation,Layer
D1001,83.519194,-111.482271,90.0,bottom
J1001,88.019194,-97.482271,270.0,bottom
J1002,70.644194,-120.932271,180.0,top
J1003,89.069194,-124.372271,270.0,bottom
Q1001,74.479194,-109.037271,0.0,bottom
R1001,87.829194,-103.482271,180.0,bottom
